OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
1024770,85506d6,3/8/2015 4:15,Sunday,Mar,8,2015,4,3,8,2015,ROBBERY,FELONY,A,47,BRONX,N.Y. HOUSING POLICE,1021041,258428,"(40.87593107, -73.8669653269999)"
1024772,5e1890b1,3/8/2015 4:30,Sunday,Mar,8,2015,4,3,8,2015,FELONY ASSAULT,FELONY,C,34,MANHATTAN,N.Y. POLICE DEPT,1004980,253368,"(40.86209525, -73.925057462)"
1024773,96f81fc1,3/8/2015 4:30,Sunday,Mar,8,2015,4,3,8,2015,FELONY ASSAULT,FELONY,C,34,MANHATTAN,N.Y. POLICE DEPT,1004980,253368,"(40.86209525, -73.925057462)"
1024831,31b93277,12/18/2015 20:00,Friday,Dec,18,2015,20,12,18,2015,ROBBERY,FELONY,B,83,BROOKLYN,N.Y. POLICE DEPT,1007519,189659,"(40.6872245420001, -73.916098962)"
1024832,c106b425,12/18/2015 20:00,Friday,Dec,18,2015,20,12,18,2015,ROBBERY,FELONY,C,81,BROOKLYN,N.Y. POLICE DEPT,1002640,191091,"(40.691166535, -73.93368756)"
1024833,44ccbf5,12/18/2015 20:00,Friday,Dec,18,2015,20,12,19,2015,GRAND LARCENY,FELONY,C,108,QUEENS,N.Y. POLICE DEPT,1003300,210508,"(40.7444601340001, -73.9312526689999)"
1024838,33f623e,12/1/2015 12:00,Tuesday,Dec,1,2015,12,12,11,2015,GRAND LARCENY,FELONY,A,34,MANHATTAN,N.Y. POLICE DEPT,1004275,249564,"(40.8516560370001, -73.9276175699999)"
1024843,1a9ca808,12/1/2015 12:20,Tuesday,Dec,1,2015,12,12,2,2015,GRAND LARCENY,FELONY,C,110,QUEENS,N.Y. POLICE DEPT,1017051,207154,"(40.7352139330001, -73.8816436389999)"
1024846,71377503,12/1/2015 12:30,Tuesday,Dec,1,2015,12,12,1,2015,GRAND LARCENY,FELONY,C,14,MANHATTAN,N.Y. POLICE DEPT,986465,212195,"(40.7491107650001, -73.992007267)"
1024852,a89feead,12/1/2015 13:00,Tuesday,Dec,1,2015,13,12,22,2015,GRAND LARCENY,FELONY,B,101,QUEENS,N.Y. POLICE DEPT,1053878,160482,"(40.606897023, -73.7492411979999)"
1024855,c817e0d2,12/1/2015 13:15,Tuesday,Dec,1,2015,13,12,3,2015,GRAND LARCENY,FELONY,A,76,BROOKLYN,N.Y. HOUSING POLICE,982151,185171,"(40.674936335, -74.007568544)"
1024856,fe7780a3,12/1/2015 13:15,Tuesday,Dec,1,2015,13,12,1,2015,GRAND LARCENY,FELONY,C,14,MANHATTAN,N.Y. POLICE DEPT,988528,211953,"(40.7484457790001, -73.984561824)"
1024859,b69767a2,8/23/2015 12:30,Sunday,Aug,23,2015,12,8,23,2015,ROBBERY,FELONY,B,52,BRONX,N.Y. POLICE DEPT,1010207,253625,"(40.862786817, -73.9061596029999)"
1024866,6c680e3c,8/23/2015 13:15,Sunday,Aug,23,2015,13,10,19,2015,FELONY ASSAULT,FELONY,A,41,BRONX,OTHER,1017933,232218,"(40.804004719, -73.8783354609999)"
1024870,2a1525b3,8/23/2015 13:45,Sunday,Aug,23,2015,13,8,23,2015,ROBBERY,FELONY,A,50,BRONX,N.Y. POLICE DEPT,1011790,258873,"(40.8771861700001, -73.900415048)"
1024874,26f53323,8/23/2015 14:00,Sunday,Aug,23,2015,14,8,25,2015,GRAND LARCENY,FELONY,A,88,BROOKLYN,N.Y. POLICE DEPT,995369,187428,"(40.681124557, -73.959912645)"
1024875,131e534f,8/23/2015 14:10,Sunday,Aug,23,2015,14,8,23,2015,GRAND LARCENY,FELONY,B,19,MANHATTAN,N.Y. POLICE DEPT,993755,220335,"(40.77144815, -73.9656853389999)"
1024876,f208952d,5/16/2015 5:00,Saturday,May,16,2015,5,5,16,2015,FELONY ASSAULT,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,959943,163616,"(40.6157394040001, -74.087552847)"
1024879,6013534d,5/16/2015 5:00,Saturday,May,16,2015,5,5,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1023518,256739,"(40.8712846170001, -73.858018418)"
1024884,5707821e,5/16/2015 6:25,Saturday,May,16,2015,6,5,16,2015,FELONY ASSAULT,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1016262,248611,"(40.8490050140001, -73.884293041)"
1024886,5f04d71d,5/16/2015 7:00,Saturday,May,16,2015,7,5,26,2015,GRAND LARCENY,FELONY,A,10,MANHATTAN,N.Y. POLICE DEPT,984016,210557,"(40.7446151390001, -74.000845923)"
1024887,784e7f85,5/16/2015 7:10,Saturday,May,16,2015,7,5,16,2015,FELONY ASSAULT,FELONY,C,52,BRONX,N.Y. POLICE DEPT,1010675,253888,"(40.863507284, -73.9044666149999)"
1024889,dcfb218d,5/16/2015 7:30,Saturday,May,16,2015,7,5,19,2015,BURGLARY,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1040529,183541,"(40.6702837240001, -73.7971241399999)"
1024890,497d3816,5/16/2015 7:30,Saturday,May,16,2015,7,5,18,2015,GRAND LARCENY,FELONY,C,26,MANHATTAN,N.Y. POLICE DEPT,994388,232959,"(40.806096945, -73.9633809539999)"
1024893,ec3eb0f6,5/16/2015 8:00,Saturday,May,16,2015,8,5,28,2015,GRAND LARCENY,FELONY,B,14,MANHATTAN,N.Y. POLICE DEPT,990191,213904,"(40.753799821, -73.978558209)"
1024895,fb461e2e,5/16/2015 8:20,Saturday,May,16,2015,8,5,16,2015,ROBBERY,FELONY,B,103,QUEENS,N.Y. POLICE DEPT,1039793,195661,"(40.7035549140001, -73.799677386)"
1024982,3ae32df8,3/8/2015 5:30,Sunday,Mar,8,2015,5,3,8,2015,FELONY ASSAULT,FELONY,B,63,BROOKLYN,N.Y. POLICE DEPT,1003614,163931,"(40.6166162010001, -73.930253319)"
1024986,a2c9b7af,3/8/2015 5:40,Sunday,Mar,8,2015,5,3,8,2015,ROBBERY,FELONY,A,78,BROOKLYN,N.Y. POLICE DEPT,987981,182966,"(40.668883566, -73.986552046)"
1024987,7b3bf056,3/8/2015 5:50,Sunday,Mar,8,2015,5,3,8,2015,GRAND LARCENY,FELONY,A,106,QUEENS,N.Y. POLICE DEPT,1029341,176124,"(40.6499897740001, -73.8375046849999)"
1024994,ef9a408c,3/8/2015 7:30,Sunday,Mar,8,2015,7,3,9,2015,ROBBERY,FELONY,C,71,BROOKLYN,N.Y. POLICE DEPT,994504,180427,"(40.6619094230001, -73.9630419919999)"
1025037,84393091,12/18/2015 20:08,Friday,Dec,18,2015,20,12,18,2015,FELONY ASSAULT,FELONY,B,47,BRONX,N.Y. POLICE DEPT,1023568,265782,"(40.896104576, -73.8577845469999)"
1025038,c4f30281,12/18/2015 20:13,Friday,Dec,18,2015,20,12,18,2015,ROBBERY,FELONY,C,47,BRONX,N.Y. POLICE DEPT,1025574,263732,"(40.890468818, -73.850541321)"
1025040,416f64ff,12/18/2015 20:30,Friday,Dec,18,2015,20,12,18,2015,GRAND LARCENY,FELONY,B,112,QUEENS,N.Y. POLICE DEPT,1023165,197561,"(40.708858707, -73.859637628)"
1025042,43ecb125,12/18/2015 20:30,Friday,Dec,18,2015,20,12,19,2015,GRAND LARCENY,FELONY,A,108,QUEENS,N.Y. POLICE DEPT,1000015,213118,"(40.751630393, -73.9431016519999)"
1025045,2cf523c,12/18/2015 20:49,Friday,Dec,18,2015,20,12,18,2015,FELONY ASSAULT,FELONY,A,43,BRONX,N.Y. POLICE DEPT,1022199,236968,"(40.8170248440001, -73.8628994599999)"
1025048,9165f793,12/18/2015 21:00,Friday,Dec,18,2015,21,12,19,2015,GRAND LARCENY,FELONY,B,73,BROOKLYN,N.Y. POLICE DEPT,1010325,186171,"(40.677642959, -73.905994697)"
1025049,da7db55a,12/18/2015 21:00,Friday,Dec,18,2015,21,12,20,2015,GRAND LARCENY,FELONY,B,75,BROOKLYN,N.Y. POLICE DEPT,1016002,188220,"(40.683248453, -73.8855180909999)"
1025053,8ca9f2ba,12/18/2015 21:00,Friday,Dec,18,2015,21,12,29,2015,FELONY ASSAULT,FELONY,A,41,BRONX,DEPT OF CORRECTIONS,1016268,227533,"(40.7911518670001, -73.884371919)"
1025060,3e383d69,12/1/2015 14:00,Tuesday,Dec,1,2015,14,12,25,2015,GRAND LARCENY,FELONY,C,61,BROOKLYN,N.Y. POLICE DEPT,997132,153915,"(40.5891361110001, -73.953620241)"
1025065,2643dbd5,12/1/2015 14:05,Tuesday,Dec,1,2015,14,12,1,2015,GRAND LARCENY,FELONY,C,106,QUEENS,N.Y. POLICE DEPT,1026458,181705,"(40.6653225850001, -73.847859348)"
1025066,6ca6d781,12/1/2015 14:05,Tuesday,Dec,1,2015,14,12,1,2015,FELONY ASSAULT,FELONY,A,44,BRONX,N.Y. TRANSIT POLICE,1004749,240880,"(40.8278199010001, -73.925930756)"
1025068,1e99c5c6,12/1/2015 14:20,Tuesday,Dec,1,2015,14,12,1,2015,GRAND LARCENY,FELONY,C,5,MANHATTAN,N.Y. POLICE DEPT,986814,201138,"(40.7187619220001, -73.990751899)"
1025073,36665054,12/1/2015 14:30,Tuesday,Dec,1,2015,14,12,1,2015,GRAND LARCENY,FELONY,A,23,MANHATTAN,N.Y. POLICE DEPT,999998,226211,"(40.787567301, -73.9431323319999)"
1025075,35b4cd18,12/1/2015 15:00,Tuesday,Dec,1,2015,15,12,2,2015,ROBBERY,FELONY,A,88,BROOKLYN,N.Y. POLICE DEPT,993717,188211,"(40.683275635, -73.965867719)"
1025085,88c12a14,8/23/2015 14:35,Sunday,Aug,23,2015,14,8,23,2015,ROBBERY,FELONY,C,44,BRONX,N.Y. HOUSING POLICE,1007174,239543,"(40.8241442570001, -73.917172879)"
1025087,2944a6e2,8/23/2015 14:51,Sunday,Aug,23,2015,14,8,23,2015,ROBBERY,FELONY,C,13,MANHATTAN,N.Y. POLICE DEPT,987872,206560,"(40.7336436260001, -73.986932281)"
1025091,80bc161f,8/23/2015 15:00,Sunday,Aug,23,2015,15,9,2,2015,FELONY ASSAULT,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1008351,233839,"(40.8084852470001, -73.9129406499999)"
1025093,4c0e831,8/23/2015 15:10,Sunday,Aug,23,2015,15,8,23,2015,FELONY ASSAULT,FELONY,C,100,QUEENS,N.Y. POLICE DEPT,1031084,151148,"(40.5814268950001, -73.8313965999999)"
1025095,eeb374b8,8/23/2015 15:30,Sunday,Aug,23,2015,15,8,23,2015,GRAND LARCENY,FELONY,B,10,MANHATTAN,N.Y. POLICE DEPT,985964,211290,"(40.7466268790001, -73.993815663)"
1025099,12683296,5/16/2015 8:30,Saturday,May,16,2015,8,6,22,2015,GRAND LARCENY,FELONY,A,45,BRONX,N.Y. POLICE DEPT,1033074,240941,"(40.827876175, -73.82358149)"
1025100,d9d1f4b0,5/16/2015 8:30,Saturday,May,16,2015,8,5,20,2015,GRAND LARCENY,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1021249,257381,"(40.8730565110001, -73.866218982)"
1025101,fa10de04,5/16/2015 8:45,Saturday,May,16,2015,8,5,31,2015,ROBBERY,FELONY,A,33,MANHATTAN,N.Y. POLICE DEPT,999783,242701,"(40.832828153, -73.943870584)"
1025102,776193cf,5/16/2015 9:00,Saturday,May,16,2015,9,5,16,2015,ROBBERY,FELONY,B,83,BROOKLYN,N.Y. HOUSING POLICE,1008845,189914,"(40.687920874, -73.911316793)"
1025103,d26a8e80,5/16/2015 9:30,Saturday,May,16,2015,9,5,19,2015,BURGLARY,FELONY,A,48,BRONX,N.Y. POLICE DEPT,1015670,251491,"(40.8569118790001, -73.886419344)"
1025104,9c677d77,5/16/2015 9:45,Saturday,May,16,2015,9,5,17,2015,GRAND LARCENY,FELONY,B,107,QUEENS,N.Y. POLICE DEPT,1035991,197774,"(40.7093776350001, -73.813373584)"
1025108,2a11ec91,5/16/2015 10:00,Saturday,May,16,2015,10,5,24,2015,GRAND LARCENY,FELONY,B,108,QUEENS,N.Y. POLICE DEPT,1001574,210782,"(40.7452157450001, -73.937480853)"
1025116,98de19b6,5/16/2015 10:30,Saturday,May,16,2015,10,5,16,2015,GRAND LARCENY,FELONY,A,22,MANHATTAN,N.Y. POLICE DEPT,991769,219450,"(40.7690209680001, -73.9728564279999)"
1025200,26faba0,3/8/2015 7:45,Sunday,Mar,8,2015,7,3,8,2015,BURGLARY,FELONY,B,7,MANHATTAN,N.Y. HOUSING POLICE,988428,200322,"(40.716521582, -73.984929952)"
1025203,5d3b2c0c,3/8/2015 9:00,Sunday,Mar,8,2015,9,3,28,2015,GRAND LARCENY,FELONY,C,45,BRONX,N.Y. POLICE DEPT,1038646,234551,"(40.810304907, -73.803499561)"
1025204,3448ebe8,3/8/2015 9:00,Sunday,Mar,8,2015,9,3,11,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,108,QUEENS,N.Y. POLICE DEPT,996793,210001,"(40.7430801680001, -73.954736461)"
1025205,98166316,3/8/2015 9:45,Sunday,Mar,8,2015,9,3,8,2015,FELONY ASSAULT,FELONY,A,41,BRONX,DEPT OF CORRECTIONS,1016268,227533,"(40.7911518670001, -73.884371919)"
1025207,e543076c,3/8/2015 10:00,Sunday,Mar,8,2015,10,3,9,2015,GRAND LARCENY,FELONY,A,43,BRONX,N.Y. POLICE DEPT,1023548,238402,"(40.8209548680001, -73.858017409)"
1025211,1dd7218b,3/8/2015 11:00,Sunday,Mar,8,2015,11,3,8,2015,GRAND LARCENY,FELONY,B,14,MANHATTAN,METRO NORTH,990419,213304,"(40.7521528170001, -73.977735823)"
1025214,6ec83b13,3/8/2015 11:30,Sunday,Mar,8,2015,11,3,8,2015,GRAND LARCENY,FELONY,C,104,QUEENS,N.Y. POLICE DEPT,1018244,196047,"(40.7047234120001, -73.8773949659999)"
1025259,c182f825,12/18/2015 21:45,Friday,Dec,18,2015,21,12,19,2015,FELONY ASSAULT,FELONY,C,67,BROOKLYN,N.Y. POLICE DEPT,1005499,179882,"(40.660393959, -73.923413419)"
1025261,724cfaa5,12/18/2015 21:50,Friday,Dec,18,2015,21,12,24,2015,GRAND LARCENY,FELONY,C,13,MANHATTAN,N.Y. POLICE DEPT,987293,207626,"(40.736569752, -73.989020989)"
1025264,738a08a3,12/18/2015 22:00,Friday,Dec,18,2015,22,12,19,2015,GRAND LARCENY,FELONY,A,120,STATEN ISLAND,N.Y. POLICE DEPT,957277,169688,"(40.6323980510001, -74.097179771)"
1025265,8584603e,12/18/2015 22:00,Friday,Dec,18,2015,22,12,20,2015,RAPE,FELONY,A,105,QUEENS,N.Y. POLICE DEPT,1057636,203954,"(40.72618713, -73.735233904)"
1025266,34025ee5,12/18/2015 22:00,Friday,Dec,18,2015,22,12,18,2015,FELONY ASSAULT,FELONY,C,67,BROOKLYN,N.Y. POLICE DEPT,1005499,179882,"(40.660393959, -73.923413419)"
1025268,da1cd0ef,12/18/2015 22:00,Friday,Dec,18,2015,22,12,19,2015,FELONY ASSAULT,FELONY,C,78,BROOKLYN,N.Y. HOUSING POLICE,988941,187674,"(40.6818055110001, -73.98308819)"
1025270,6d48e02f,12/18/2015 22:05,Friday,Dec,18,2015,22,12,19,2015,BURGLARY,FELONY,B,9,MANHATTAN,N.Y. POLICE DEPT,989249,205305,"(40.7301982870001, -73.98196462)"
1025273,11251f92,12/18/2015 22:30,Friday,Dec,18,2015,22,12,18,2015,ROBBERY,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1041216,187095,"(40.6800342340001, -73.79461758)"
1025276,fef963f1,12/18/2015 22:30,Friday,Dec,18,2015,22,12,19,2015,GRAND LARCENY,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1022625,264510,"(40.8926174960001, -73.861202751)"
1025277,961cf85b,12/18/2015 22:45,Friday,Dec,18,2015,22,12,18,2015,ROBBERY,FELONY,A,71,BROOKLYN,N.Y. POLICE DEPT,995908,183618,"(40.6706662720001, -73.957975908)"
1025278,4762c17f,12/18/2015 22:55,Friday,Dec,18,2015,22,12,18,2015,ROBBERY,FELONY,A,101,QUEENS,N.Y. POLICE DEPT,1052685,158513,"(40.601501833, -73.7535576289999)"
1025282,601ec679,12/1/2015 15:00,Tuesday,Dec,1,2015,15,12,4,2015,GRAND LARCENY,FELONY,A,45,BRONX,N.Y. POLICE DEPT,1028759,239777,"(40.82470413, -73.839180937)"
1025285,e077f17b,12/1/2015 15:10,Tuesday,Dec,1,2015,15,12,1,2015,ROBBERY,FELONY,B,102,QUEENS,N.Y. POLICE DEPT,1032792,190801,"(40.690256543, -73.824962482)"
1025286,d2570dd1,12/1/2015 15:20,Tuesday,Dec,1,2015,15,12,1,2015,ROBBERY,FELONY,B,71,BROOKLYN,N.Y. POLICE DEPT,997935,182677,"(40.668080536, -73.950670755)"
1025289,93979905,12/1/2015 15:30,Tuesday,Dec,1,2015,15,12,1,2015,ROBBERY,FELONY,C,47,BRONX,N.Y. POLICE DEPT,1029660,258458,"(40.875973276, -73.8357989149999)"
1025292,1.93E+05,12/1/2015 15:45,Tuesday,Dec,1,2015,15,12,2,2015,BURGLARY,FELONY,B,6,MANHATTAN,N.Y. POLICE DEPT,985872,204946,"(40.7292141830001, -73.994149217)"
1025299,577ee9e8,12/1/2015 16:20,Tuesday,Dec,1,2015,16,12,1,2015,ROBBERY,FELONY,C,103,QUEENS,N.Y. POLICE DEPT,1045282,198454,"(40.711184861, -73.7798552579999)"
1025306,4f9fbb08,8/23/2015 16:28,Sunday,Aug,23,2015,16,8,23,2015,GRAND LARCENY,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1007529,234117,"(40.8092504840001, -73.9159090209999)"
1025308,54416f92,8/23/2015 16:30,Sunday,Aug,23,2015,16,8,23,2015,FELONY ASSAULT,FELONY,A,9,MANHATTAN,N.Y. HOUSING POLICE,990592,202391,"(40.722199204, -73.9771217049999)"
1025309,46ab035f,8/23/2015 16:30,Sunday,Aug,23,2015,16,8,23,2015,GRAND LARCENY,FELONY,C,10,MANHATTAN,N.Y. POLICE DEPT,982763,209223,"(40.7409535190001, -74.00536754)"
1025312,834b5523,8/23/2015 16:30,Sunday,Aug,23,2015,16,8,23,2015,ROBBERY,FELONY,C,48,BRONX,N.Y. POLICE DEPT,1012594,247853,"(40.8469370650001, -73.897554337)"
1025314,a8b906a7,8/23/2015 16:44,Sunday,Aug,23,2015,16,8,23,2015,GRAND LARCENY,FELONY,B,88,BROOKLYN,N.Y. POLICE DEPT,995362,190123,"(40.688521726, -73.9599334389999)"
1025315,1cb5f859,8/23/2015 16:50,Sunday,Aug,23,2015,16,8,23,2015,FELONY ASSAULT,FELONY,C,47,BRONX,N.Y. POLICE DEPT,1025365,258586,"(40.876345648, -73.851328816)"
1025321,a13b780b,5/16/2015 10:30,Saturday,May,16,2015,10,5,16,2015,BURGLARY,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1016246,248252,"(40.848019724, -73.884352587)"
1025323,37afaba3,5/16/2015 10:36,Saturday,May,16,2015,10,5,16,2015,FELONY ASSAULT,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961161,161117,"(40.6088834230001, -74.083157189)"
1025325,afc56756,5/16/2015 10:45,Saturday,May,16,2015,10,5,16,2015,FELONY ASSAULT,FELONY,A,77,BROOKLYN,N.Y. POLICE DEPT,993974,184839,"(40.674019979, -73.964945958)"
1025327,59abbcba,5/16/2015 11:30,Saturday,May,16,2015,11,5,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1016245,247906,"(40.8470700600001, -73.8843578519999)"
1025328,59e63999,5/16/2015 11:30,Saturday,May,16,2015,11,5,16,2015,ROBBERY,FELONY,A,34,MANHATTAN,N.Y. POLICE DEPT,1003030,248137,"(40.84774208, -73.932121836)"
1025330,c757298,5/16/2015 11:40,Saturday,May,16,2015,11,5,16,2015,FELONY ASSAULT,FELONY,A,43,BRONX,N.Y. HOUSING POLICE,1020891,236726,"(40.8163661450001, -73.867626311)"
1025332,81b33124,5/16/2015 12:00,Saturday,May,16,2015,12,5,16,2015,GRAND LARCENY,FELONY,B,66,BROOKLYN,N.Y. POLICE DEPT,989308,164692,"(40.6187247030001, -73.981782214)"
1025333,8c4d0bab,5/16/2015 12:00,Saturday,May,16,2015,12,5,17,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,83,BROOKLYN,N.Y. HOUSING POLICE,1007577,191696,"(40.6928154840001, -73.9158827749999)"
1025334,ad09828b,5/16/2015 12:00,Saturday,May,16,2015,12,5,16,2015,ROBBERY,FELONY,C,24,MANHATTAN,N.Y. TRANSIT POLICE,992062,228791,"(40.7946592850001, -73.971787782)"
1025335,a02d5dd5,5/16/2015 12:05,Saturday,May,16,2015,12,5,18,2015,GRAND LARCENY,FELONY,C,25,MANHATTAN,METRO NORTH,1001128,232587,"(40.805065604, -73.939035658)"
1025339,240f7548,5/16/2015 12:30,Saturday,May,16,2015,12,5,16,2015,GRAND LARCENY,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1020888,259064,"(40.8776773290001, -73.867515096)"
1025421,61a451d5,3/8/2015 12:00,Sunday,Mar,8,2015,12,3,10,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1008250,234269,"(40.809665753, -73.913303958)"
1025423,e4508708,3/8/2015 12:03,Sunday,Mar,8,2015,12,3,8,2015,GRAND LARCENY,FELONY,B,84,BROOKLYN,N.Y. POLICE DEPT,985646,193261,"(40.697141677, -73.994967053)"
1025424,6807de7f,3/8/2015 12:15,Sunday,Mar,8,2015,12,3,8,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,88,BROOKLYN,N.Y. POLICE DEPT,993593,189035,"(40.685537459, -73.966313664)"
1025426,a14206b2,3/8/2015 12:25,Sunday,Mar,8,2015,12,3,8,2015,BURGLARY,FELONY,B,107,QUEENS,N.Y. POLICE DEPT,1036118,196529,"(40.705959669, -73.812925091)"
1025427,5d8519e4,3/8/2015 12:25,Sunday,Mar,8,2015,12,3,8,2015,GRAND LARCENY,FELONY,C,13,MANHATTAN,N.Y. TRANSIT POLICE,988874,207673,"(40.73669807, -73.983316026)"
1025428,aac590ca,3/8/2015 12:50,Sunday,Mar,8,2015,12,9,11,2015,GRAND LARCENY,FELONY,B,6,MANHATTAN,N.Y. POLICE DEPT,985983,204874,"(40.72901654, -73.993748743)"
1025437,4bddad9,3/8/2015 13:50,Sunday,Mar,8,2015,13,3,8,2015,GRAND LARCENY,FELONY,A,34,MANHATTAN,N.Y. POLICE DEPT,1002381,248347,"(40.848319825, -73.934467054)"
1025439,1ab6d8df,3/8/2015 14:00,Sunday,Mar,8,2015,14,3,8,2015,ROBBERY,FELONY,B,24,MANHATTAN,N.Y. POLICE DEPT,992854,227435,"(40.790936694, -73.968929148)"
1025484,bcb91925,12/18/2015 23:00,Friday,Dec,18,2015,23,12,19,2015,FELONY ASSAULT,FELONY,C,61,BROOKLYN,N.Y. POLICE DEPT,998067,153116,"(40.586941607, -73.950255441)"
1025488,1ea73e85,12/18/2015 23:00,Friday,Dec,18,2015,23,12,21,2015,GRAND LARCENY,FELONY,A,88,BROOKLYN,N.Y. POLICE DEPT,993934,188677,"(40.684554464, -73.9650846449999)"
1025489,19e517f9,12/18/2015 23:00,Friday,Dec,18,2015,23,12,19,2015,GRAND LARCENY,FELONY,B,1,MANHATTAN,N.Y. POLICE DEPT,981760,197923,"(40.7099375330001, -74.008982852)"
1025491,629aea9b,12/18/2015 23:00,Friday,Dec,18,2015,23,12,18,2015,GRAND LARCENY,FELONY,C,13,MANHATTAN,N.Y. POLICE DEPT,988724,208098,"(40.7378646670001, -73.983857009)"
1025493,83239938,12/18/2015 23:00,Friday,Dec,18,2015,23,12,19,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,43,BRONX,N.Y. POLICE DEPT,1023548,238402,"(40.8209548680001, -73.858017409)"
1025494,ce2b64d3,12/18/2015 23:00,Friday,Dec,18,2015,23,12,19,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,49,BRONX,N.Y. POLICE DEPT,1019995,246011,"(40.8418544620001, -73.870813869)"
1025496,f74ff4fc,12/18/2015 23:16,Friday,Dec,18,2015,23,12,19,2015,FELONY ASSAULT,FELONY,A,43,BRONX,N.Y. HOUSING POLICE,1021342,237277,"(40.8178766010001, -73.865993913)"
1025497,276589dc,12/18/2015 23:25,Friday,Dec,18,2015,23,12,29,2015,ROBBERY,FELONY,A,88,BROOKLYN,N.Y. POLICE DEPT,994328,188043,"(40.6828138390001, -73.963664981)"
1025499,dbbe282a,12/18/2015 23:46,Friday,Dec,18,2015,23,12,19,2015,GRAND LARCENY,FELONY,C,9,MANHATTAN,N.Y. POLICE DEPT,987521,202899,"(40.72359521, -73.988200564)"
1025501,e36bb49e,12/1/2015 16:30,Tuesday,Dec,1,2015,16,12,1,2015,BURGLARY,FELONY,C,61,BROOKLYN,N.Y. POLICE DEPT,997737,151811,"(40.58336015, -73.9514461589999)"
1025503,d4d038be,12/1/2015 16:50,Tuesday,Dec,1,2015,16,12,1,2015,GRAND LARCENY,FELONY,C,19,MANHATTAN,N.Y. POLICE DEPT,996408,221968,"(40.775927058, -73.9561042019999)"
1025506,81fbbc5,12/1/2015 17:00,Tuesday,Dec,1,2015,17,12,2,2015,BURGLARY,FELONY,A,111,QUEENS,N.Y. POLICE DEPT,1054839,209188,"(40.740575877, -73.7452701619999)"
1025508,baa06711,12/1/2015 17:00,Tuesday,Dec,1,2015,17,12,4,2015,GRAND LARCENY,FELONY,C,47,BRONX,N.Y. POLICE DEPT,1030062,260238,"(40.8808567390001, -73.8343331139999)"
1025509,e158140c,12/1/2015 17:30,Tuesday,Dec,1,2015,17,12,1,2015,GRAND LARCENY,FELONY,B,72,BROOKLYN,N.Y. POLICE DEPT,984801,179904,"(40.6604798220001, -73.998015466)"
1025511,b1899580,12/1/2015 17:37,Tuesday,Dec,1,2015,17,12,1,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,946937,172782,"(40.6408528920001, -74.134449784)"
1025518,d1c07bad,12/1/2015 18:00,Tuesday,Dec,1,2015,18,12,2,2015,BURGLARY,FELONY,B,110,QUEENS,N.Y. POLICE DEPT,1015664,207562,"(40.7363388260001, -73.886646523)"
1025519,b78a9b50,12/1/2015 18:00,Tuesday,Dec,1,2015,18,12,1,2015,ROBBERY,FELONY,B,23,MANHATTAN,N.Y. HOUSING POLICE,998481,225704,"(40.7861782940001, -73.9486115889999)"
1025522,eb0fb685,8/23/2015 17:00,Sunday,Aug,23,2015,17,8,23,2015,GRAND LARCENY,FELONY,A,52,BRONX,N.Y. POLICE DEPT,1009385,257779,"(40.8741906550001, -73.909115781)"
1025523,5eca622a,8/23/2015 17:20,Sunday,Aug,23,2015,17,8,23,2015,GRAND LARCENY,FELONY,B,7,MANHATTAN,N.Y. POLICE DEPT,986961,199554,"(40.714414176, -73.9902222379999)"
1025532,d829579f,8/23/2015 18:03,Sunday,Aug,23,2015,18,8,23,2015,BURGLARY,FELONY,C,9,MANHATTAN,N.Y. POLICE DEPT,988130,202562,"(40.72266998, -73.98600365)"
1025535,c3328ac,8/23/2015 18:20,Sunday,Aug,23,2015,18,8,23,2015,BURGLARY,FELONY,B,62,BROOKLYN,N.Y. POLICE DEPT,988758,159397,"(40.6041913120001, -73.983766881)"
